Data ID:;D:\mrolf2\ML1\ML1.1_5-20_1-32_1v5\ML1.1_5-20_1-32-1v5.ilab
Date of Export:;2021-02-06 11:38:24
Classes:;24
Particles on File:;6246

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;25
;2;PET;PET;13
;3;PA;PA;1
;4;PC;PC;3
;5;PMMA;PMMA;23
;6;PVC;PVC;14
;7;PE;PE;131
;8;PP;PP;99
;9;POM;POM;3
;10;ABS;ABS;0
;11;PAN;PAN;0
;12;PS;PS;21
;13;PBT;PBT;0
;14;PPSU;PPSU;0
;15;CA;CA;4
;16;EVAc;EVAc;4
;17;PEEK;PEEK;0
;18;EVOH;EVOH;0
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;5904
;23;PLA;PLA;0
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;342

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00187;1;122,102499999984;7;PE;763;817;763;763;817;817;764,000000000000;818,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,60746666666667;0,54648040908226;;"";"";"";"";"";""
;00188;1;122,102499999984;7;PE;764;772;764;764;772;772;765,000000000000;773,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44738243950617;0,34428987318603;;"";"";"";"";"";""
;00189;1;122,102499999984;7;PE;765;796;765;765;796;796;766,000000000000;797,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,63374930172840;0,35385733312025;;"";"";"";"";"";""
;00190;4;488,409999999936;7;PE;765;820;765;766;820;822;766,000000000000;822,000000000000;0,52573111211913;0,85065080835204;3,22703272882313;1,85065080835204;1,74372859226572;58,2825255885390;0,42097777777778;0,23311446183710;;"";"";"";"";"";""
;00191;1;122,102499999984;7;PE;773;735;773;773;735;735;774,000000000000;736,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59042133333333;0,29173168947083;;"";"";"";"";"";""
;00192;2;244,204999999968;7;PE;777;736;777;778;736;736;778,000000000000;737,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,40758297283951;0,16370303456489;;"";"";"";"";"";""
;00193;1;122,102499999984;7;PE;796;743;796;796;743;743;797,000000000000;744,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37242277716069;0,00000000000000;;"";"";"";"";"";""
;00194;1;122,102499999984;7;PE;805;225;805;805;225;225;806,000000000000;226,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56536174238025;0,43161805949733;;"";"";"";"";"";""
;00195;18;2197,84499999971;7;PE;823;351;823;827;350;353;826,000000000000;353,000000000000;1,00000000000000;0,00000000000000;5,00000000000000;4,00000000000000;1,25000000000000;0,00000000000000;0,71644444444444;0,95005211071093;;"";"";"";"";"";""
;00196;1;122,102499999984;7;PE;847;418;847;847;418;418;848,000000000000;419,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48450370370370;7,87000647678776E-02;;"";"";"";"";"";""
;00197;1;122,102499999984;7;PE;857;195;857;857;195;195;858,000000000000;196,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41413455012346;8,19888990881229E-02;;"";"";"";"";"";""
;00198;10;1221,02499999984;7;PE;892;595;892;894;595;598;894,000000000000;598,000000000000;0,44721359549996;0,89442719099992;4,57770876399979;3,68328157299982;1,24283432403228;63,4349488229220;0,49359176691358;0,72700538023483;;"";"";"";"";"";""
;00199;1;122,102499999984;7;PE;940;411;940;940;411;411;941,000000000000;412,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,33274083555556;0,57557144912883;;"";"";"";"";"";""
;00200;1;122,102499999984;7;PE;942;403;942;942;403;403;943,000000000000;404,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43583829333333;0,62948591696227;;"";"";"";"";"";""
;00201;6;732,614999999903;7;PE;953;449;953;955;448;450;955,000000000000;450,000000000000;0,70710678118655;0,70710678118655;3,12132034355955;2,41421356237311;1,29289321881341;45,0000000000000;0,53945027950617;8,48909940544035E-02;;"";"";"";"";"";""
;00202;1;122,102499999984;7;PE;956;453;956;956;453;453;957,000000000000;454,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42034911762963;0,36426111275021;;"";"";"";"";"";""
;00203;1;122,102499999984;7;PE;956;614;956;956;614;614;957,000000000000;615,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42075525204280;0,13515407553530;;"";"";"";"";"";""
;00204;5;610,512499999919;7;PE;963;449;963;964;448;450;965,000000000000;450,000000000000;-0,31622776601684;0,94868329805051;3,21359436211787;2,26491106406729;1,41886116991585;108,434948822922;0,39612172303170;0,52946273628435;;"";"";"";"";"";""
;00205;12;1465,22999999981;7;PE;965;447;965;969;443;447;968,000000000000;446,000000000000;-0,52446279658421;0,85143336497877;5,97912184966771;3,55430009493648;1,68222200994949;121,632086021238;0,62177975308642;0,48756178080362;;"";"";"";"";"";""
;00206;1;122,102499999984;7;PE;966;437;966;966;437;437;967,000000000000;438,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54835200000000;0,31526721812601;;"";"";"";"";"";""
;00207;1;122,102499999984;7;PE;967;449;967;967;449;449;968,000000000000;450,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42873686597531;0,41596811422983;;"";"";"";"";"";""
;00208;1;122,102499999984;7;PE;968;450;968;968;450;450;969,000000000000;451,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40174077724444;0,24430727811676;;"";"";"";"";"";""
;00209;1;122,102499999984;7;PE;970;362;970;970;362;362;971,000000000000;363,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42394074074074;0,17785406943215;;"";"";"";"";"";""
;00210;6;732,614999999903;7;PE;970;441;970;972;441;443;972,000000000000;443,000000000000;-0,41785680953171;0,90851289849291;3,65273941604920;2,81702579698594;1,29666523464479;114,699352677498;0,51837519644444;0,32156748908896;;"";"";"";"";"";""
;00211;1;122,102499999984;7;PE;970;447;970;970;447;447;971,000000000000;448,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66565006222222;0,45297548604234;;"";"";"";"";"";""
;00212;1;122,102499999984;7;PE;971;445;971;971;445;445;972,000000000000;446,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58217522062222;0,49027319696424;;"";"";"";"";"";""
;00213;1;122,102499999984;8;PP;189;372;189;189;372;372;190,000000000000;373,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49991111111111;0,00000000000000;;"";"";"";"";"";""
;00214;10;1221,02499999984;8;PP;209;248;209;212;247;250;212,000000000000;250,000000000000;0,79298885570994;0,60923614035925;4,59743884784837;3,19521385177914;1,43885168915641;37,5342914109312;0,82133333333333;0,73218845616817;OK;"ja";"Fragment";"weiﬂ";"79";"67";""
;00215;1;122,102499999984;8;PP;217;418;217;217;418;418;218,000000000000;419,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54247111111111;0,59551837618451;;"";"";"";"";"";""
;00216;4;488,409999999936;8;PP;217;420;217;219;420;421;219,000000000000;422,000000000000;0,94868329805051;0,31622776601684;3,21359436211787;1,94868329805053;1,64911064067351;18,4349488229220;0,54674014814815;0,86914647678982;OK;"ja";"Fragment";"grau";"125";"89";""
;00217;1;122,102499999984;8;PP;219;417;219;219;417;417;220,000000000000;418,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,71329576580741;0,42624783887710;;"";"";"";"";"";""
;00218;1;122,102499999984;8;PP;220;418;220;220;418;418;221,000000000000;419,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47997112633521;0,37379853239518;;"";"";"";"";"";""
;00219;3;366,307499999952;8;PP;247;274;247;248;273;274;249,000000000000;275,000000000000;0,70710678118655;-0,70710678118655;2,41421356237308;1,70710678118655;1,41421356237308;135,000000000000;0,61020223715556;0,59471321904847;OK;"ja";"Fragment";"grau";"54";"47";""
;00220;1;122,102499999984;8;PP;265;127;265;265;127;127;266,000000000000;128,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51399253712593;1,56467547283496E-02;;"";"";"";"";"";""
;00221;5;610,512499999919;8;PP;328;531;328;329;531;533;329,000000000000;533,000000000000;-0,31622776601684;0,94868329805051;3,21359436211787;2,26491106406741;1,41886116991578;108,434948822922;0,45623466666667;0,85337928927145;OK;"ja";"Fragment";"";"56";"39";""
;00222;1;122,102499999984;8;PP;331;707;331;331;707;707;332,000000000000;708,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39635765020444;0,47253271098313;;"";"";"";"";"";""
;00223;7;854,717499999887;8;PP;340;707;340;343;706;708;342,000000000000;708,000000000000;0,85749292571254;-0,51449575542753;4,08697453256514;2,71498585142513;1,50533916426115;149,036243467926;0,38533733135803;0,84819676320180;;"";"";"";"";"";""
;00224;3;366,307499999952;8;PP;344;348;344;344;348;350;345,000000000000;350,000000000000;0,00000000000000;1,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;90,0000000000000;0,69741985185185;0,93401126703864;OK;"ja";"Fragment";"";"60";"27";""
;00225;1;122,102499999984;8;PP;344;705;344;344;705;705;345,000000000000;706,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46685392592593;0,72069637654122;;"";"";"";"";"";""
;00226;1;122,102499999984;8;PP;345;703;345;345;703;703;346,000000000000;704,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35996022650723;0,58740121269760;;"";"";"";"";"";""
;00227;1;122,102499999984;8;PP;346;702;346;346;702;702;347,000000000000;703,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42636325925926;0,45577904183945;;"";"";"";"";"";""
;00228;1;122,102499999984;8;PP;347;701;347;347;701;701;348,000000000000;702,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43911111111111;0,35534993030546;;"";"";"";"";"";""
;00229;3;366,307499999952;8;PP;348;698;348;349;698;699;349,000000000000;699,000000000000;0,70710678118655;-0,70710678118655;2,41421356237308;1,70710678118655;1,41421356237308;135,000000000000;0,40900796958101;0,29085500661434;;"";"";"";"";"";""
;00230;8;976,819999999871;8;PP;351;193;351;354;193;194;354,000000000000;194,000000000000;1,00000000000000;0,00000000000000;4,00000000000000;2,00000000000000;2,00000000000000;0,00000000000000;0,94666666666667;0,94600947462148;OK;"ja";"Fragment";"grau";"90";"42";""
;00231;1;122,102499999984;8;PP;352;693;352;352;693;693;353,000000000000;694,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35280592592593;0,62056032492913;;"";"";"";"";"";""
;00232;8;976,819999999871;8;PP;354;691;354;357;690;692;356,000000000000;692,000000000000;1,00000000000000;0,00000000000000;4,00000000000000;3,00000000000000;1,33333333333333;0,00000000000000;0,35128888888889;0,69351884575108;;"";"";"";"";"";""
;00233;1;122,102499999984;8;PP;354;694;354;354;694;694;355,000000000000;695,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59116244132346;0,73703152081377;;"";"";"";"";"";""
;00234;3;366,307499999952;8;PP;357;689;357;358;688;689;359,000000000000;690,000000000000;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,26398814814815;0,69163766519808;;"";"";"";"";"";""
;00235;1;122,102499999984;8;PP;358;285;358;358;285;285;359,000000000000;286,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,30316088888889;0,54672854133102;;"";"";"";"";"";""
;00236;2;244,204999999968;8;PP;359;286;359;360;286;286;360,000000000000;287,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,26426785185185;0,49818693204923;;"";"";"";"";"";""
;00237;51;6227,22749999918;8;PP;360;684;360;368;675;687;365,000000000000;682,000000000000;-0,48941996593781;0,87204821939009;14,4010984283080;5,46703280943598;2,63417084372569;119,302464747598;0,56568888888889;0,93487406740207;OK;"ja";"Fragment";"grau";"626";"202";""
;00238;1;122,102499999984;8;PP;374;190;374;374;190;190;375,000000000000;191,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,72960000000000;0,24758810645372;;"";"";"";"";"";""
;00239;1;122,102499999984;8;PP;383;262;383;383;262;262;384,000000000000;263,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40977066666667;0,43595901558811;;"";"";"";"";"";""
;00240;1;122,102499999984;8;PP;384;257;384;384;257;257;385,000000000000;258,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47149511111111;0,44930296170578;;"";"";"";"";"";""
;00241;1;122,102499999984;8;PP;385;256;385;385;256;256;386,000000000000;257,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47706025023210;0,65172025205189;;"";"";"";"";"";""
;00242;2;244,204999999968;8;PP;388;209;388;389;209;209;390,000000000000;210,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,58664594673942;0,50689312501259;;"";"";"";"";"";""
;00243;3;366,307499999952;8;PP;389;242;389;389;242;244;390,000000000000;244,000000000000;0,00000000000000;1,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;90,0000000000000;0,73671111111111;0,50170093600305;OK;"ja";"Faser";"transparent";"1441";"24";""
;00244;1;122,102499999984;8;PP;390;210;390;390;210;210;391,000000000000;211,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59673600000000;0,62951988945675;;"";"";"";"";"";""
;00245;1;122,102499999984;8;PP;391;213;391;391;213;213;392,000000000000;214,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,63853098561317;0,32274566694724;;"";"";"";"";"";""
;00246;2;244,204999999968;8;PP;391;704;391;392;704;704;392,000000000000;705,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,57989688888889;0,91692383633889;OK;"ja";"Kugel";"transparent";"35";"35";""
;00247;1;122,102499999984;8;PP;398;310;398;398;310;310;399,000000000000;311,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41263104000000;0,49425653988002;;"";"";"";"";"";""
;00248;1;122,102499999984;8;PP;398;552;398;398;552;552;399,000000000000;553,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42808888888889;0,71182808949442;;"";"";"";"";"";""
;00249;1;122,102499999984;8;PP;402;552;402;402;552;552;403,000000000000;553,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,76053333333333;0,66245634634595;;"";"";"";"";"";""
;00250;1;122,102499999984;8;PP;427;135;427;427;135;135;428,000000000000;136,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66897777777778;0,83846786206665;OK;"ja";"Pixel";"";"11";"11";""
;00251;13;1587,33249999979;8;PP;427;672;427;432;670;672;431,000000000000;672,000000000000;0,97446151081068;-0,22455459013023;6,09686214418366;3,39803220188185;1,79423318613849;167,023312148818;1,00000000000000;0,94647988585323;OK;"ja";"Fragment";"transparent";"74";"33";""
;00252;1;122,102499999984;8;PP;461;396;461;461;396;396;462,000000000000;397,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46574017649778;5,37234327809151E-02;;"";"";"";"";"";""
;00253;1;122,102499999984;8;PP;469;880;469;469;880;880;470,000000000000;881,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42135830011084;0,16877378713793;;"";"";"";"";"";""
;00254;5;610,512499999919;8;PP;497;101;497;499;99;101;499,000000000000;101,000000000000;0,70710678118655;-0,70710678118655;3,82842712474621;1,70710678118655;2,24264068711929;135,000000000000;0,83488312888889;0,92220562469105;OK;"ja";"Fragment";"grau";"82";"41";""
;00255;3;366,307499999952;8;PP;523;708;523;524;707;708;525,000000000000;709,000000000000;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,44160000000000;0,86220229596560;;"";"";"";"";"";""
;00256;3;366,307499999952;8;PP;525;705;525;526;705;706;526,000000000000;706,000000000000;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118667;1,41421356237300;135,000000000000;0,49280000000000;0,74125144529782;OK;"ja";"Fragment";"transparent";"118";"60";""
;00257;4;488,409999999936;8;PP;628;658;628;630;658;659;630,000000000000;660,000000000000;0,94868329805051;0,31622776601684;3,21359436211787;1,94868329805047;1,64911064067356;18,4349488229220;0,51849980586667;0,77482449264084;;"";"";"";"";"";""
;00258;1;122,102499999984;8;PP;634;343;634;634;343;343;635,000000000000;344,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54302017106173;0,37981059936083;OK;"ja";"Kugel";"transparent";"41";"41";""
;00259;5;610,512499999919;8;PP;678;434;678;680;434;436;680,000000000000;436,000000000000;0,52573111211913;0,85065080835204;3,75276384094229;2,05146222423826;1,82931169611751;58,2825255885390;0,45067074370370;0,46135050424511;;"";"";"";"";"";""
;00260;1;122,102499999984;8;PP;691;889;691;691;889;889;692,000000000000;890,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40991789365026;0,57210784090471;;"";"";"";"";"";""
;00261;9;1098,92249999986;8;PP;708;96;708;711;95;97;711,000000000000;97,0000000000000;0,98395355011531;-0,17842480549374;4,30871026133343;3,32475671121807;1,29594753408434;169,721977390208;0,77866666666667;0,90495841343545;OK;"ja";"Fragment";"grau";"91";"56";""
;00262;5;610,512499999919;8;PP;713;420;713;714;420;422;714,000000000000;422,000000000000;0,31622776601684;0,94868329805051;3,21359436211787;2,26491106406729;1,41886116991585;71,5650511770780;0,59397157925926;0,35128825899718;;"";"";"";"";"";""
;00263;1;122,102499999984;8;PP;714;424;714;714;424;424;715,000000000000;425,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57007407407407;0,31385379977190;;"";"";"";"";"";""
;00264;1;122,102499999984;8;PP;736;452;736;736;452;452;737,000000000000;453,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46970829432099;0,56478806913107;;"";"";"";"";"";""
;00265;1;122,102499999984;8;PP;736;454;736;736;454;454;737,000000000000;455,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40183077293827;0,41390397011130;;"";"";"";"";"";""
;00266;2;244,204999999968;8;PP;736;456;736;736;456;457;737,000000000000;458,000000000000;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,48521430913580;0,63860925275756;;"";"";"";"";"";""
;00267;2;244,204999999968;8;PP;741;431;741;742;431;431;742,000000000000;432,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,48903585185185;0,21471643900934;;"";"";"";"";"";""
;00268;1;122,102499999984;8;PP;743;907;743;743;907;907;744,000000000000;908,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57884444444445;0,13368481363607;;"";"";"";"";"";""
;00269;8;976,819999999871;8;PP;749;484;749;752;483;485;752,000000000000;485,000000000000;0,99075635282680;0,13565341622439;4,10792247470476;2,98151270565359;1,37779807777282;7,79640546963318;0,55474121022578;0,74737051792610;OK;"ja";"Faser";"transparent";"939";"25";""
;00270;1;122,102499999984;8;PP;752;466;752;752;466;466;753,000000000000;467,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47786666666667;0,26069088729796;;"";"";"";"";"";""
;00271;1;122,102499999984;8;PP;752;481;752;752;481;481;753,000000000000;482,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45911229629630;0,43401911518004;;"";"";"";"";"";""
;00272;7;854,717499999887;8;PP;752;495;752;756;494;495;755,000000000000;496,000000000000;0,96736123995241;-0,25340132485393;5,12284628466352;2,22076256480636;2,30679603747292;165,321123228604;0,53018565735956;0,51255767975346;;"";"";"";"";"";""
;00273;3;366,307499999952;8;PP;756;483;756;757;483;484;757,000000000000;485,000000000000;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,56158103929012;0,58895451288836;;"";"";"";"";"";""
;00274;1;122,102499999984;8;PP;757;486;757;757;486;486;758,000000000000;487,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53264989803457;0,71320520848577;;"";"";"";"";"";""
;00275;1;122,102499999984;8;PP;758;483;758;758;483;483;759,000000000000;484,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54214753090370;0,61836146602769;;"";"";"";"";"";""
;00276;1;122,102499999984;8;PP;768;492;768;768;492;492;769,000000000000;493,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42834488888889;0,42013218456536;;"";"";"";"";"";""
;00277;1;122,102499999984;8;PP;769;309;769;769;309;309;770,000000000000;310,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45374628885070;2,36658093115778E-02;;"";"";"";"";"";""
;00278;1;122,102499999984;8;PP;773;414;773;773;414;414;774,000000000000;415,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,32196376591323;0,71757405174841;OK;"ja";"Fragment";"";"77";"47";""
;00279;1;122,102499999984;8;PP;776;495;776;776;495;495;777,000000000000;496,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44580985362963;0,34668931462249;;"";"";"";"";"";""
;00280;3;366,307499999952;8;PP;777;492;777;779;492;492;779,000000000000;493,000000000000;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,62703461262222;0,29044511997637;;"";"";"";"";"";""
;00281;2;244,204999999968;8;PP;777;494;777;778;494;494;778,000000000000;495,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,69120000000000;0,60803139254596;;"";"";"";"";"";""
;00282;5;610,512499999919;8;PP;781;495;781;783;493;495;783,000000000000;496,000000000000;0,70710678118655;-0,70710678118655;3,82842712474621;2,41421356237311;1,58578643762690;135,000000000000;0,60418730666667;0,73813289022762;;"";"";"";"";"";""
;00283;14;1709,43499999978;8;PP;785;497;785;789;495;498;788,000000000000;497,000000000000;0,99296494752947;-0,11840866935239;5,20867712882261;4,21571218129316;1,23553907497187;173,199728741671;0,77530074074074;0,61878563117057;;"";"";"";"";"";""
;00284;6;732,614999999903;8;PP;788;512;788;790;512;514;790,000000000000;514,000000000000;0,90851289849291;0,41785680953171;3,65273941604914;2,81702579698583;1,29666523464482;24,6993526774978;0,62222222222222;0,43653917183436;;"";"";"";"";"";""
;00285;2;244,204999999968;8;PP;788;516;788;788;516;517;789,000000000000;518,000000000000;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,47898477353086;0,41809118244654;;"";"";"";"";"";""
;00286;2;244,204999999968;8;PP;790;504;790;790;504;505;791,000000000000;506,000000000000;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,40813950142487;0,51417485929157;;"";"";"";"";"";""
;00287;1;122,102499999984;8;PP;791;518;791;791;518;518;792,000000000000;519,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38926188292941;0,25778637878896;;"";"";"";"";"";""
;00288;2;244,204999999968;8;PP;793;519;793;794;519;519;794,000000000000;520,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,52096000000000;0,30131963259212;;"";"";"";"";"";""
;00289;2;244,204999999968;8;PP;799;494;799;800;494;494;800,000000000000;495,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,40105404087309;0,56501633486924;;"";"";"";"";"";""
;00290;1;122,102499999984;8;PP;802;488;802;802;488;488;803,000000000000;489,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39736560197531;0,21151845624753;;"";"";"";"";"";""
;00291;1;122,102499999984;8;PP;803;497;803;803;497;497;804,000000000000;498,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46728533333333;0,44274212270979;;"";"";"";"";"";""
;00292;3;366,307499999952;8;PP;876;448;876;877;447;448;878,000000000000;449,000000000000;-0,70710678118655;0,70710678118655;2,41421356237299;1,70710678118655;1,41421356237303;135,000000000000;0,46798696296296;0,23349967502261;;"";"";"";"";"";""
;00293;22;2686,25499999965;8;PP;925;395;925;928;394;401;927,000000000000;398,000000000000;-5,45411303053488E-02;0,99851152477326;8,04412180371816;4,10461683493054;1,95977410979319;93,1265279835073;0,93333333333333;0,70842580751460;OK;"ja";"Fragment";"grau";"100";"62";""
