Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML1.1_0-5_1-8_2v5\ML1.1_0-5_1-8_2v5.ilab
Date of Export:;2021-05-07 11:52:05
Classes:;24
Particles on File:;5398

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;16
;2;PET;PET;4
;3;PA;PA;2
;4;PC;PC;0
;5;PMMA;PMMA;52
;6;PVC;PVC;30
;7;PE;PE;264
;8;PP;PP;150
;9;POM;POM;3
;10;ABS;ABS;6
;11;PAN;PAN;0
;12;PS;PS;166
;13;PBT;PBT;1
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;100
;17;PEEK;PEEK;0
;18;EVOH;EVOH;2
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;4599
;23;PLA;PLA;2
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;799

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00417;8;976,819999999871;8;PP;247;573;247;250;571;573;248;572;0,82192561755562;-0,56959483776260;4,03537169042949;3,21344607287381;1,25577700665150;145,278022609792;0,73951762962963;0,87262007476933;;"";"";"";"";"";""
;00418;1;122,102499999984;8;PP;250;169;250;250;169;169;250;169;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53149392592593;0,68895890809757;;"";"";"";"";"";""
;00419;12;1465,22999999981;8;PP;251;362;251;255;359;362;253;360;0,93788501490462;-0,34694624773494;5,44543255508836;3,91660877301405;1,39034375672345;159,699352677498;0,45937777777778;0,91485351815292;OK;"ja";"Fragment";"grau";"60";"53";""
;00420;2;244,204999999968;8;PP;272;452;272;273;452;452;272;452;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,57315555555556;0,33003056162562;;"";"";"";"";"";""
;00421;1;122,102499999984;8;PP;276;503;276;276;503;503;276;503;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48490921023210;0,30385261054286;;"";"";"";"";"";""
;00422;3;366,307499999952;8;PP;284;37;284;285;37;38;285;37;0,70710678118655;0,70710678118655;2,41421356237308;1,70710678118655;1,41421356237308;45,0000000000000;0,50940331804444;0,73473506495795;;"";"";"";"";"";""
;00423;1;122,102499999984;8;PP;284;409;284;284;409;409;284;409;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42739200000000;0,71868733172484;;"";"";"";"";"";""
;00424;1;122,102499999984;8;PP;286;409;286;286;409;409;286;409;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42680830128988;0,85668116850128;;"";"";"";"";"";""
;00425;1;122,102499999984;8;PP;286;706;286;286;706;706;286;706;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,78316562962963;0,49372367721618;;"";"";"";"";"";""
;00426;15;1831,53749999976;8;PP;287;707;287;294;707;709;291;708;0,97847929111472;0,20634504321555;8,26204512423419;3,36964866866060;2,45190105457441;11,9082479375270;0,89633185185185;0,85599510467269;OK;"ja";"Fragment";"weiﬂ";"204";"101";""
;00427;1;122,102499999984;8;PP;288;408;288;288;408;408;288;408;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47732977579720;0,59043454582336;;"";"";"";"";"";""
;00428;1;122,102499999984;8;PP;289;710;289;289;710;710;289;710;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51467444148148;0,68756844721330;;"";"";"";"";"";""
;00429;1;122,102499999984;8;PP;289;712;289;289;712;712;289;712;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52693333333333;0,44547875029066;;"";"";"";"";"";""
;00430;20;2442,04999999968;8;PP;294;258;294;301;255;259;297;257;0,91793905028874;-0,39672143873883;8,61573766823767;4,27503476241611;2,01536084431003;156,626620883085;0,82044444444444;0,90575954193567;OK;"ja";"Fragment";"grau";"101";"52";""
;00431;3;366,307499999952;8;PP;300;730;300;302;730;730;301;730;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,89718784000000;0,61726025427991;OK;"ja";"Fragment";"transparent";"103";"28";""
;00432;17;2075,74249999973;8;PP;302;726;302;306;723;728;304;725;-0,70331551400388;0,71087782899838;7,36765120100745;3,83594900099899;1,92068538947955;134,693617138868;0,76965028345679;0,89292132310750;;"";"";"";"";"";""
;00433;1;122,102499999984;8;PP;307;256;307;307;256;256;307;256;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47663104000000;0,00000000000000;;"";"";"";"";"";""
;00434;1;122,102499999984;8;PP;327;682;327;327;682;682;327;682;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45356006716049;0,40111345354969;;"";"";"";"";"";""
;00435;2;244,204999999968;8;PP;341;643;341;342;643;643;342;643;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,49261416296296;0,83536637941301;;"";"";"";"";"";""
;00436;62;7570,35499999900;8;PP;361;151;361;372;150;159;366;155;0,85012261374145;0,52658479051849;14,0374422847854;8,00402787722717;1,75379727558475;31,7749919674172;0,94755081481481;0,91006325473242;OK;"ja";"Fragment";"grau";"188";"86";""
;00437;1;122,102499999984;8;PP;363;149;363;363;149;149;363;149;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46880085333333;0,13695793033824;;"";"";"";"";"";""
;00438;38;4639,89499999939;8;PP;365;234;365;373;231;237;369;234;0,99968870472213;-2,49498226644810E-02;8,99750963777706;7,07298169632620;1,27209570504763;178,570332109025;0,94737777777778;0,90391384383945;OK;"ja";"Fragment";"transparent";"113";"91";""
;00439;15;1831,53749999976;8;PP;365;685;365;369;685;689;366;686;0,70710678118655;-0,70710678118655;6,65685424949243;3,82842712474621;1,73879612503626;135,000000000000;0,54613333333333;0,92962480795614;OK;"ja";"Fragment";"transparent";"88";"55";""
;00440;1;122,102499999984;8;PP;368;106;368;368;106;106;368;106;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43872900740741;0,11915612847028;;"";"";"";"";"";""
;00441;10;1221,02499999984;8;PP;373;710;373;376;709;712;375;710;0,89442719099992;0,44721359549996;4,13049516849969;4,13049516849969;1,00000000000000;26,5650511770780;0,44623644444444;0,82717137242901;OK;"ja";"Fragment";"";"62";"37";""
;00442;1;122,102499999984;8;PP;374;836;374;374;836;836;374;836;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39490885798874;0,36962962741213;;"";"";"";"";"";""
;00443;1;122,102499999984;8;PP;377;583;377;377;583;583;377;583;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46518044444444;0,78574208515622;;"";"";"";"";"";""
;00444;1;122,102499999984;8;PP;378;584;378;378;584;584;378;584;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,29463595079806;0,66735193347382;;"";"";"";"";"";""
;00445;24;2930,45999999961;8;PP;379;255;379;384;252;256;382;254;0,90502358092037;-0,42536139690629;7,22656349222703;5,41651633038623;1,33417182769054;154,826459199850;0,96053096296296;0,93785049668692;OK;"ja";"Fragment";"transparent";"119";"75";""
;00446;21;2564,15249999966;8;PP;380;867;380;384;865;870;382;867;-0,25430843739115;0,96712316623669;6,08992426857458;5,12280110233792;1,18878795934421;104,732610692383;0,69461333333333;0,94239820522280;OK;"ja";"Fragment";"grau";"84";"67";""
;00447;3;366,307499999952;8;PP;391;159;391;392;159;160;392;159;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,44949200592593;0,66094455762031;;"";"";"";"";"";""
;00448;1;122,102499999984;8;PP;392;57;392;392;57;57;392;57;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34838717629630;0,69543399603982;;"";"";"";"";"";""
;00449;1;122,102499999984;8;PP;395;159;395;395;159;159;395;159;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42636325925926;0,42225245241456;;"";"";"";"";"";""
;00450;1;122,102499999984;8;PP;396;160;396;396;160;160;396;160;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48782222222222;0,35645229948565;;"";"";"";"";"";""
;00451;67;8180,86749999892;8;PP;397;84;397;410;72;86;403;79;-0,69469256686831;0,71930677567914;18,7119130950593;5,86284796807820;3,19160810529988;134,002723823850;0,84786327703704;0,88533239997109;OK;"ja";"Fragment";"transparent";"249";"92";""
;00452;1;122,102499999984;8;PP;408;849;408;408;849;849;408;849;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42151213890370;0,40166059291414;;"";"";"";"";"";""
;00453;1;122,102499999984;8;PP;415;787;415;415;787;787;415;787;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43797904329218;0,50428291153126;;"";"";"";"";"";""
;00456;1;122,102499999984;8;PP;421;403;421;421;403;403;421;403;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49592529351111;0,51447582722172;;"";"";"";"";"";""
;00457;3;366,307499999952;8;PP;422;402;422;423;402;403;423;402;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,62590372556379;0,58525484957850;;"";"";"";"";"";""
;00458;6;732,614999999903;8;PP;427;800;427;429;800;802;428;801;0,89442719099992;0,44721359549996;3,23606797749972;2,78885438199995;1,16035745659085;26,5650511770780;0,62933333333333;0,69369740917311;OK;"ja";"Fragment";"grau";"59";"43";""
;00459;1;122,102499999984;8;PP;447;257;447;447;257;257;447;257;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48903585185185;0,33291151977733;;"";"";"";"";"";""
;00460;9;1098,92249999986;8;PP;449;501;449;453;501;503;451;502;0,98708745763750;-0,16018224300697;4,94834983055000;3,13435715828200;1,57874472520620;170,782525588539;0,82880000000000;0,66069857402081;OK;"ja";"Fragment";"transparent";"61";"43";""
;00461;1;122,102499999984;8;PP;456;335;456;456;335;335;456;335;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,69746662716049;0,54646407751832;;"";"";"";"";"";""
;00462;1;122,102499999984;8;PP;457;334;457;457;334;334;457;334;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55648711111111;0,49914775982993;;"";"";"";"";"";""
;00463;3;366,307499999952;8;PP;476;382;476;477;382;383;477;382;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,66873723259259;0,75077068314649;;"";"";"";"";"";""
;00464;3;366,307499999952;8;PP;477;494;477;478;494;495;477;494;0,70710678118655;-0,70710678118655;2,41421356237305;1,70710678118667;1,41421356237297;135,000000000000;0,50363897847572;0,36772023427152;;"";"";"";"";"";""
;00465;2;244,204999999968;8;PP;480;381;480;480;381;382;480;382;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,48665031111111;0,46519241379209;;"";"";"";"";"";""
;00466;1;122,102499999984;8;PP;483;193;483;483;193;193;483;193;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50062222222222;0,69306068741505;OK;"ja";"Pixel";"";"11";"11";""
;00467;12;1465,22999999981;8;PP;493;66;493;498;66;68;496;67;1,00000000000000;0,00000000000000;6,00000000000000;3,00000000000000;2,00000000000000;0,00000000000000;0,76828444444445;0,81613589431132;OK;"ja";"Fragment";"";"118";"47";""
;00470;1;122,102499999984;8;PP;508;126;508;508;126;126;508;126;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,26657994451824;0,41871848106395;;"";"";"";"";"";""
;00471;19;2319,94749999969;8;PP;527;275;527;531;272;277;529;274;-0,41945284030010;0,90777712835485;6,79724416267456;4,63110851341946;1,46773588720246;114,800047833132;0,92088888888889;0,88310870050794;OK;"ja";"Fragment";"grau";"72";"53";""
;00472;17;2075,74249999973;8;PP;539;312;539;543;311;316;541;314;0,62618371795860;0,77967554236589;6,15074514774665;4,11870216946357;1,49336973023901;51,2308779602769;0,50921472000000;0,85696846749050;OK;"ja";"Fragment";"";"75";"74";""
;00473;1;122,102499999984;8;PP;546;126;546;546;126;126;546;126;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,72746666666667;0,55786878488706;;"";"";"";"";"";""
;00474;3;366,307499999952;8;PP;547;54;547;547;54;56;547;55;0,00000000000000;1,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;90,0000000000000;0,41045333333333;0,14244263601049;;"";"";"";"";"";""
;00475;1;122,102499999984;8;PP;556;273;556;556;273;273;556;273;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36547906206231;0,23150808294724;;"";"";"";"";"";""
;00476;1;122,102499999984;8;PP;564;114;564;564;114;114;564;114;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39823094518519;0,33803888785240;;"";"";"";"";"";""
;00477;3;366,307499999952;8;PP;575;203;575;577;203;203;576;203;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,71644444444444;0,83799134548201;OK;"ja";"Fragment";"";"33";"11";""
;00478;1;122,102499999984;8;PP;576;529;576;576;529;529;576;529;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41424213333333;0,30000326393733;;"";"";"";"";"";""
;00479;1;122,102499999984;8;PP;578;538;578;578;538;538;578;538;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50242519040000;0,18602490405066;;"";"";"";"";"";""
;00480;2;244,204999999968;8;PP;581;555;581;582;555;555;582;555;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,71408355555556;0,83722258822709;OK;"ja";"Fragment";"";"115";"48";""
;00481;2;244,204999999968;8;PP;582;535;582;583;535;535;582;535;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,49778676618851;0,73568450936944;;"";"";"";"";"";""
;00482;1;122,102499999984;8;PP;583;533;583;583;533;533;583;533;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35050946560000;0,27056352031026;;"";"";"";"";"";""
;00483;1;122,102499999984;8;PP;592;84;592;592;84;84;592;84;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45833955555556;0,87886015361199;OK;"ja";"Fragment";"";"42";"40";""
;00484;1;122,102499999984;8;PP;595;665;595;595;665;665;595;665;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48817817979259;0,54271145374179;;"";"";"";"";"";""
;00485;9;1098,92249999986;8;PP;598;919;598;603;919;921;600;920;0,89831526022742;0,43935144615961;6,37027919345644;2,35727907429532;2,70238651966177;26,0625081744509;0,32915456000000;0,82816226279661;;"";"";"";"";"";""
;00486;1;122,102499999984;8;PP;599;497;599;599;497;497;599;497;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37955356444444;0,55288570453895;;"";"";"";"";"";""
;00487;1;122,102499999984;8;PP;604;919;604;604;919;919;604;919;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47856753777778;0,59138851786512;;"";"";"";"";"";""
;00494;1;122,102499999984;8;PP;616;917;616;616;917;917;616;917;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41531989712593;0,70866212357139;;"";"";"";"";"";""
;00496;1;122,102499999984;8;PP;617;231;617;617;231;231;617;231;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56678100336865;0,20308968919235;;"";"";"";"";"";""
;00498;1;122,102499999984;8;PP;619;917;619;619;917;917;619;917;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43150222222222;0,54136849985971;;"";"";"";"";"";""
;00499;1;122,102499999984;8;PP;620;226;620;620;226;226;620;226;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54025481481481;0,27716197164349;;"";"";"";"";"";""
;00500;2;244,204999999968;8;PP;620;916;620;621;916;916;620;916;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,40905007407407;0,39649470943128;;"";"";"";"";"";""
;00501;2;244,204999999968;8;PP;622;919;622;623;919;919;622;919;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,42211555555556;0,65838730648713;;"";"";"";"";"";""
;00502;6;732,614999999903;8;PP;623;915;623;625;915;917;624;916;0,89442719099992;0,44721359549996;3,23606797749983;2,78885438199973;1,16035745659098;26,5650511770780;0,46223634415144;0,59385567678159;;"";"";"";"";"";""
;00503;2;244,204999999968;8;PP;625;918;625;626;918;918;626;918;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,48921031111111;0,42922111238859;;"";"";"";"";"";""
;00504;8;976,819999999871;8;PP;636;215;636;640;215;216;638;215;0,98855449471312;-0,15086421372375;5,10508219257611;2,29028292216060;2,22901814582807;171,322987681869;0,58400000000000;0,70625976652234;;"";"";"";"";"";""
;00505;3;366,307499999952;8;PP;643;215;643;645;215;215;644;215;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,53043200000000;0,52833805062851;;"";"";"";"";"";""
;00506;1;122,102499999984;8;PP;653;214;653;653;214;214;653;214;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59189475555556;8,05549621390448E-02;;"";"";"";"";"";""
;00507;1;122,102499999984;8;PP;658;215;658;658;215;215;658;215;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,60586666666667;0,55499416535427;;"";"";"";"";"";""
;00508;10;1221,02499999984;8;PP;663;216;663;668;216;217;666;216;0,99250755668290;0,12218326369570;6,08472104711018;2,35905734777003;2,57930187787166;7,01812173396324;0,79871178271605;0,71045177843435;OK;"ja";"Faser";"transparent";"320";"79";""
;00509;1;122,102499999984;8;PP;667;219;667;667;219;219;667;219;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49219896217280;0,38174750115312;;"";"";"";"";"";""
;00510;1;122,102499999984;8;PP;701;181;701;701;181;181;701;181;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43448888888889;0,14841661545610;;"";"";"";"";"";""
;00511;12;1465,22999999981;8;PP;714;421;714;717;419;424;716;421;0,22670089939283;0,97396442553847;6,09652302708514;3,46849147782973;1,75768718650559;76,8970826522362;0,44800000000000;0,69861191445032;;"";"";"";"";"";""
;00512;1;122,102499999984;8;PP;733;548;733;733;548;548;733;548;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40279153777778;0,79601424345064;;"";"";"";"";"";""
;00513;1;122,102499999984;8;PP;739;273;739;739;273;273;739;273;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44753284108642;0,10054190547202;;"";"";"";"";"";""
;00514;1;122,102499999984;8;PP;742;305;742;742;305;305;742;305;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39426199663249;0,15723603628495;;"";"";"";"";"";""
;00515;1;122,102499999984;8;PP;767;98;767;767;98;98;767;98;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50524444444444;0,16501895135465;;"";"";"";"";"";""
;00516;4;488,409999999936;8;PP;768;100;768;770;100;101;769;101;0,94868329805051;0,31622776601684;3,21359436211787;1,94868329805050;1,64911064067353;18,4349488229220;0,49815703703704;0,73431345822580;;"";"";"";"";"";""
;00517;1;122,102499999984;8;PP;784;770;784;784;770;770;784;770;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53920237037037;0,66145727789812;;"";"";"";"";"";""
;00518;8;976,819999999871;8;PP;794;429;794;796;429;431;795;430;0,70710678118655;0,70710678118655;3,82842712474621;3,12132034355955;1,22654091966103;45,0000000000000;0,61860740740741;0,78836682716285;OK;"ja";"Kugel";"transparent";"63";"63";""
;00519;5;610,512499999919;8;PP;796;823;796;798;821;823;797;822;0,70710678118655;-0,70710678118655;3,82842712474621;1,70710678118644;2,24264068711944;135,000000000000;0,62473102222222;0,85437344444411;OK;"ja";"Fragment";"grau";"61";"37";""
;00520;1;122,102499999984;8;PP;800;822;800;800;822;822;800;822;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48543288888889;0,48936842471796;;"";"";"";"";"";""
;00521;3;366,307499999952;8;PP;854;754;854;855;754;755;854;754;0,70710678118655;-0,70710678118655;2,41421356237299;1,70710678118667;1,41421356237293;135,000000000000;0,74898962962963;0,68590453472202;OK;"ja";"Pixel";"";"22";"11";""
;00522;1;122,102499999984;8;PP;860;769;860;860;769;769;860;769;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49732266666667;0,32549281975313;;"";"";"";"";"";""
;00523;4;488,409999999936;8;PP;863;691;863;865;691;692;864;692;0,85065080835204;0,52573111211913;3,22703272882313;1,85065080835204;1,74372859226572;31,7174744114610;0,61798400000000;0,81640707444704;;"";"";"";"";"";""
;00524;1;122,102499999984;8;PP;866;691;866;866;691;691;866;691;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44574340740741;0,36829340447952;;"";"";"";"";"";""
;00525;1;122,102499999984;8;PP;867;690;867;867;690;690;867;690;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44465777777778;0,46347217539809;;"";"";"";"";"";""
;00526;3;366,307499999952;8;PP;891;424;891;892;424;425;891;425;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,41181867340905;0,64204444087006;;"";"";"";"";"";""
;00527;2;244,204999999968;8;PP;893;423;893;893;423;424;893;424;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,40498462203084;0,87880470858720;OK;"ja";"Fragment";"grau";"172";"58";""
;00528;3;366,307499999952;8;PP;894;422;894;896;422;422;895;422;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,50911649185185;0,88398957396791;;"";"";"";"";"";""
;00529;1;122,102499999984;8;PP;895;418;895;895;418;418;895;418;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49699467061728;0,70897910413380;;"";"";"";"";"";""
;00530;9;1098,92249999986;8;PP;895;420;895;898;416;420;897;418;-0,49740365822492;0,86751922214120;5,96228786323951;2,73503844428240;2,17996491994607;119,828375557880;0,42127480098765;0,85757758727738;;"";"";"";"";"";""
;00531;1;122,102499999984;8;PP;896;415;896;896;415;415;896;415;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50809211259259;0,35854774549626;;"";"";"";"";"";""
;00533;1;122,102499999984;8;PP;899;414;899;899;414;414;899;414;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56576000000000;0,78630002554499;;"";"";"";"";"";""
;00534;1;122,102499999984;8;PP;900;227;900;900;227;227;900;227;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40246878814815;0,70688000380797;;"";"";"";"";"";""
;00535;1;122,102499999984;8;PP;900;413;900;900;413;413;900;413;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,28731733333333;0,78457146396738;;"";"";"";"";"";""
;00536;1;122,102499999984;8;PP;902;230;902;902;230;230;902;230;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57475555555556;0,67557988197520;;"";"";"";"";"";""
;00537;1;122,102499999984;8;PP;903;231;903;903;231;231;903;231;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49004088888889;0,50175415763707;;"";"";"";"";"";""
;00538;4;488,409999999936;8;PP;909;668;909;911;667;668;910;668;0,85065080835204;-0,52573111211913;3,22703272882319;1,85065080835193;1,74372859226586;148,282525588539;0,68981699318519;0,75152217299522;OK;"ja";"Fragment";"";"35";"20";""
;00539;1;122,102499999984;8;PP;929;478;929;929;478;478;929;478;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41519859484444;0,33762906847680;;"";"";"";"";"";""
;00540;10;1221,02499999984;8;PP;929;480;929;932;478;481;930;480;-0,65784440719534;0,75315385939515;5,23299479977152;3,16415212598554;1,65383792921827;131,135681502024;0,51392000000000;0,87037445096563;;"";"";"";"";"";""
;00541;3;366,307499999952;8;PP;931;483;931;932;482;483;932;483;-0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118644;1,41421356237319;135,000000000000;0,42613333333333;0,78876475395700;;"";"";"";"";"";""
;00542;3;366,307499999952;8;PP;939;597;939;940;597;598;939;598;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,48995555555556;0,65662330939222;;"";"";"";"";"";""
;00543;1;122,102499999984;8;PP;959;626;959;959;626;626;959;626;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55891479514074;0,59944236106996;;"";"";"";"";"";""
;00544;9;1098,92249999986;8;PP;961;317;961;964;317;320;962;319;0,66692146236463;0,74512801788513;5,23614844074939;3,23538405365537;1,61840089272664;48,1700958729550;0,84718933333333;0,86661328150819;OK;"ja";"Fragment";"transparent";"51";"35";""
;00545;2;244,204999999968;8;PP;965;486;965;966;486;486;966;486;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,39905185185185;0,37227989117435;;"";"";"";"";"";""
